class,cost,ctmi,crv_arc,crv_plane,crv_pro,diss_10,diss_20,diss_25,diss_5,diss_a,rough_10,rough_20,rough_25,rough_5,rough_a,slp_d,sp_10,sp_20,sp_25,sp_5,sp_a,dem_m
not,2215.209961,6.6497102,-0.334563,-0.0731857,0.261377,0.419556,0.44781,0.453779,0.431235,0.438095,3.6400001,5.1609502,5.8117599,2.7009101,4.3284101,17.2576008,-2.92395,-1.74628,-2.7383399,-0.719177,-2.03194,821.0629883
not,3326.120117,5.9878998,-0.0418204,-0.0052193,0.036601,0.811257,0.893121,0.913739,0.668832,0.821737,3.56287,4.7094302,5.1725402,2.5613101,4.0015402,16.7555008,6.66083,19.8057003,26.6187992,1.14935,13.5586996,760.9840088
not,1006.419983,7.1519198,0.293044,-0.141684,-0.434728,0.524633,0.450621,0.471183,0.533796,0.495058,3.48946,3.9916699,4.1716499,2.4821,3.53372,14.4940996,0.323669,-1.56659,-2.57166,0.0255737,-0.94725,801.5219727
not,205.2910004,6.2856102,0.710947,0.298494,-0.412452,0.231293,0.18984,0.20196,0.325507,0.23715,3.5140901,4.9057999,5.3208199,2.7580099,4.12468,31.5816994,-12.7862997,-30.8967991,-37.6039009,-4.5585899,-21.4613991,687.7979736
not,714.0830078,7.16012,-0.0837161,0.0600816,0.143798,0.3981,0.54146,0.510094,0.294026,0.43592,3.0757,3.7307,4.0344801,2.2262101,3.2667699,7.96134,-0.668945,-1.02692,-1.59998,-0.721252,-1.00427,657.8599854
not,661.6450195,7.8252501,-0.292893,-0.146121,0.146773,0.404611,0.322638,0.34624,0.472771,0.386565,3.3950801,4.54707,5.0459499,2.6089799,3.8992701,17.3083992,-3.3131101,-13.6954002,-19.1021996,-0.65686,-9.1918898,693.4199829
not,0,8.9074001,-0.794286,0.637394,1.43168,0.100445,0.0500006,0.0421309,0.189506,0.0955206,2.3668599,3.7258501,4.2909098,1.77624,3.0399699,12.3703003,-3.1347001,-10.8511,-16.4881001,-1.40985,-7.9709301,568.1810303
not,97.549202,7.7614999,-1.67251,-0.670905,1.00161,0.37698,0.400348,0.407674,0.371317,0.389079,2.8089199,3.6817901,4.0398898,2.0922501,3.15571,11.5516996,-4.8991098,-8.9108295,-10.1204004,-2.2017801,-6.53304,765.1829834
not,4107.5,8.6393003,-0.50192,-0.574901,-0.0729807,0.583333,0.616901,0.66127,0.559951,0.605364,3.66695,4.7505498,5.01893,2.7653799,4.0504498,19.8547993,2.90674,8.8059702,13.1201,0.883423,6.42905,844.4310303
not,285.1549988,6.13557,2.0907199,1.47175,-0.618966,0.455621,0.330662,0.309237,0.455706,0.387806,4.55303,5.9242501,6.32902,3.35606,5.0405898,35.5374985,-3.78162,-8.5134296,-12.2545004,-2.7076399,-6.81429,610.6160278
not,1828.469971,6.7624002,-0.208951,-0.075881,0.13307,0.60765,0.794921,0.797134,0.583029,0.695683,2.2881601,3.6145799,3.99545,1.50137,2.84989,5.9419999,1.1012599,9.2942495,13.1140003,0.259644,5.9422798,773.1420288
not,2958.290039,6.0569301,-0.250847,0.301611,0.552458,0.570592,0.673724,0.716459,0.45,0.602694,3.9347601,4.85186,5.21664,2.85302,4.2140698,19.3532009,2.2018399,11.8097,17.8451004,0.119568,7.99405,697.2470093
not,6788.990234,6.6488199,2.0486701,0.105765,-1.94291,0.487094,0.568331,0.566209,0.557109,0.544686,4.5166898,5.4807,5.8333702,3.4356201,4.8165898,30.2420998,0.16803,2.55164,5.4155302,0.984192,2.27985,970.4489746
not,276.901001,5.3671498,3.4286699,1.72978,-1.69889,0.398815,0.297544,0.287835,0.51087,0.373766,3.3645201,4.7705102,5.04564,2.5387399,3.9298501,22.7856007,-5.1978102,-19.8596992,-26.0781002,0.55365,-12.6455002,756.71698
not,1637.349976,5.3600302,-0.501543,0.391101,0.892645,0.563398,0.648073,0.645125,0.414917,0.567878,3.7119701,4.0641699,4.3638601,2.91781,3.7644501,22.9318008,-1.7967499,-2.3292799,-0.133118,-0.898926,-1.28952,613.5289917
not,868.7180176,8.1510296,-0.041745,-0.144575,-0.10283,0.435322,0.275218,0.257785,0.49926,0.366896,3.3912101,4.5285902,4.9707999,2.4317501,3.83059,14.5523996,-1.78082,-9.0264902,-13.9796,-0.219482,-6.2515898,548.4370117
not,1102.660034,4.9781699,5.18467,4.2961202,-0.888551,0.679042,0.590798,0.539474,0.647565,0.61422,3.1998899,4.0036001,4.2467599,2.3642099,3.4536099,11.6730003,9.44135,11.8879004,10.6201,4.82794,9.1943398,646.7520142
not,235.9909973,5.8473902,0.292969,0.113352,-0.179617,0.365716,0.333508,0.323578,0.493957,0.37919,2.6982,3.87868,4.29002,1.95954,3.20661,9.8287096,-3.63275,-12.1285,-15.6716995,0.508911,-7.7309999,885.309021
not,1541.229981,6.7815199,0.0001507,0.0309524,0.0308017,0.793278,0.891904,0.906942,0.645614,0.809435,3.1570301,4.51475,4.9439602,2.14745,3.6908,11.5422001,2.79919,10.6566,16.0571003,0.627625,7.53513,835.9310303
not,2167.310059,5.9742198,0.501845,0.329846,-0.171998,0.6368,0.772883,0.809131,0.50481,0.680906,3.5462201,4.1451001,4.40763,2.71402,3.7032399,16.9731998,4.2272902,17.4790001,21.9622993,0.679077,11.0868998,814.934021
not,589.1799927,6.62641,0.710645,0.384108,-0.326537,0.865853,0.834592,0.723924,0.755554,0.794981,2.4070699,3.45912,3.82587,1.81451,2.8766401,9.0337896,4.8246498,12.6050997,14.5043001,1.52649,8.36514,837.65802
not,2895.899902,5.8614898,-0.71072,-0.210116,0.500604,0.57222,0.634896,0.662349,0.48584,0.588826,4.94241,5.6276798,5.5335498,3.8057699,4.9773502,34.3438988,1.08136,5.2533598,5.7204599,-1.0929,2.7405701,808.4310303
not,502.1329956,7.9516001,-0.166829,-0.0577894,0.10904,0.332274,0.265625,0.244948,0.436701,0.319887,2.94836,3.6904399,3.9849501,2.23965,3.2158501,13.0824003,-2.1291499,-8.6395302,-11.1142998,-0.285095,-5.5420198,874.0310059
not,5367.700195,7.1972599,-0.125537,-0.171079,-0.0455427,0.487666,0.584498,0.61181,0.479428,0.540851,4.3434801,5.7397299,6.18892,3.2042699,4.8691001,23.1089993,-2.3651099,-1.88519,-0.0444336,-0.783997,-1.26968,769.0440063
not,6735.959961,6.8084002,0.459874,0.336637,-0.123237,0.52743,0.52318,0.569547,0.4967,0.529214,4.24932,6.0629601,6.7288198,3.0077,5.0121999,21.6830997,4.1439199,9.9465904,13.3325996,1.05072,7.1184502,710.5900269
not,2577.030029,6.3113399,0.292592,0.325258,0.0326656,0.415276,0.446621,0.490336,0.488489,0.46018,3.8724,4.45573,4.6953802,2.9207499,3.9860699,20.8705997,-1.26843,-4.2147799,-3.8299601,0.547302,-2.1914699,609.4310303
not,2340.439941,5.8750801,-0.334412,-0.145125,0.189287,0.814271,0.655055,0.600065,0.662857,0.683062,2.6817999,3.8306701,4.3585501,2.1354001,3.25161,14.1856003,5.8295298,11.5059996,13.3816996,1.10883,7.9565001,848.9699707
not,2403.679932,5.6333399,1.9648,0.923783,-1.04102,0.754249,0.757264,0.724959,0.767548,0.751005,3.2232599,3.8905101,4.0731502,2.4774799,3.4161,12.1117001,9.8826904,17.3516998,18.6383991,4.4402499,12.5783005,652.7119751
not,1153.560059,6.84866,0.459949,0.237371,-0.222578,0.537119,0.720152,0.781895,0.489474,0.63216,2.4858401,3.6127,4.0261102,1.61804,2.9356799,5.45399,2.2838099,10.0846996,13.3006001,0.128357,6.4493699,587.9589844
not,1980.650024,5.3780298,0.209253,0.741037,0.531784,0.505536,0.568296,0.631065,0.461657,0.541638,3.18398,4.1898298,4.6222701,2.3528399,3.58723,15.4834995,2.19995,7.1813402,10.0292997,0.827026,5.0594001,840.9429932
not,2476.080078,5.6746602,0.878303,0.659597,-0.218707,0.433872,0.380094,0.35901,0.42796,0.400234,4.2649102,5.6733398,6.2532701,3.2151401,4.8516698,27.2381992,-4.6549702,-9.1549101,-11.3587999,-2.01563,-6.7960701,831.0540161
not,3364.159912,5.8931398,0.794437,0.0426757,-0.751761,0.827124,0.882063,0.890781,0.716113,0.82902,3.3879199,4.34373,4.49963,2.61602,3.7118199,13.9417,7.6531401,20.7978992,26.0834999,1.97223,14.1267004,613.2579956
not,2140.699951,5.6554098,-0.626778,-0.0328055,0.593973,0.503705,0.556007,0.573308,0.439315,0.518084,3.60691,4.2523899,4.2491498,2.5973401,3.67645,17.4776001,0.47345,8.3259296,13.1534996,0.0172119,5.4925199,636.3209839
not,1340.079956,6.8955998,0.250922,0.0081101,-0.242812,0.404592,0.347718,0.352584,0.471757,0.394163,3.29972,4.4995899,4.73347,2.43835,3.74278,15.2856998,-1.14026,-7.8178701,-11.6414003,-0.141724,-5.1852999,756.072998
not,2270.570068,6.0591302,-0.167508,-0.558419,-0.390912,0.557163,0.692266,0.736865,0.584945,0.64281,3.1703401,3.8719299,4.2367601,2.7068601,3.49647,19.3139,-2.93524,9.4330397,16.0538006,-1.15991,5.3479199,656.9459839
not,2503.300049,6.9421802,-1.1290801,-0.911778,0.217297,0.421763,0.471337,0.518532,0.39262,0.451063,3.4323399,4.2579899,4.4099202,2.5582299,3.6646199,17.684,-7.1888399,-10.7980003,-9.1108999,-2.79175,-7.4723701,834.3389893
not,863.0319824,5.9561501,0.710796,0.678023,-0.0327728,0.454633,0.319407,0.256642,0.453703,0.371096,3.38309,3.6068299,3.9072199,3.1028299,3.49999,24.9937992,1.69965,3.3010299,2.4149201,0.555237,1.99271,610.7180176
not,3390.330078,6.2355599,0.376157,-0.208185,-0.584342,0.630667,0.692278,0.703392,0.613217,0.659889,3.9419601,5.0994601,5.3435702,2.9057801,4.32269,19.4193993,2.6145599,8.0411997,11.0972996,0.986267,5.6848302,837.2860107
not,1412.530029,4.65413,3.8468001,3.27367,-0.573126,0.666133,0.504683,0.525598,0.705882,0.600574,3.2229199,3.7509999,4.0973401,2.53175,3.4007499,15.9428997,10.9417,7.83636,6.7717299,5.4383502,7.7470198,644.5839844
not,592.09198,5.9205298,-0.501845,-0.478468,0.0233766,0.341274,0.297989,0.308247,0.385444,0.333238,3.9044099,5.5918002,6.2237201,3.0985,4.7046099,25.7842999,-9.4074697,-20.4911003,-25.6627998,-2.9735701,-14.6337996,821.2329712
not,827.8850098,8.2314997,-0.418053,-0.0632191,0.354834,0.332638,0.333337,0.433506,0.380734,0.370054,1.92981,2.2460499,2.3654101,1.36528,1.97664,3.65467,-0.760437,-1.9729,-2.46857,-0.216553,-1.35461,770.8389893
not,1266.939941,4.1862898,0.376383,0.372092,-0.0042916,0.456522,0.323609,0.283457,0.494696,0.389571,4.2311101,5.5246501,6.0212302,3.04374,4.7051802,24.5167007,1.9493999,-5.2032499,-11.6426001,1.02979,-3.46667,653.4229736
not,1111.75,7.9932299,0.334488,0.376333,0.0418454,0.942573,0.988029,0.99124,0.819281,0.935281,1.30721,3.5722101,4.3129101,0.831394,2.5059299,0.580514,1.74005,10.4806995,16.3880997,0.654358,7.3158102,870.2039795
not,1609.530029,5.5554199,-0.501543,0.0532954,0.554839,0.514037,0.581965,0.627368,0.516406,0.559944,3.7168801,4.52248,4.7667398,2.7107699,3.92922,19.1868,0.945984,3.5139799,4.7804599,0.283508,2.38098,745.4050293
not,446.8999939,8.2789898,0.125461,0.0452249,-0.0802362,0.255465,0.138041,0.122093,0.443645,0.239811,2.6744599,3.4806199,3.80024,1.9545,2.9774499,7.8036699,-1.88318,-7.19452,-9.6615,0.0681763,-4.6677599,542.5780029
not,2818.899902,7.92027,0.0003014,0.0993165,0.0990151,0.662923,0.757616,0.788727,0.604858,0.703531,2.95402,4.31952,4.76754,1.9163899,3.4893701,8.0644598,2.27722,9.5874004,14.2699003,0.358765,6.6233201,851.5440063
not,4460.689941,6.40521,-0.292517,-0.0701581,0.222359,0.440306,0.460075,0.507095,0.449839,0.464329,4.01193,5.6929402,6.22682,2.81036,4.6855102,19.1425991,-0.0762329,1.2005,3.1459401,-0.318542,0.987915,789.6010132
not,7.0336699,8.5193596,0.250922,0.177718,-0.0732045,0.0652194,0.0941184,0.104046,0.0420165,0.0763501,2.18557,2.21176,2.26755,1.6649899,2.0824699,0.343027,-3.3503399,-3.98175,-4.6325102,-1.2689199,-3.3083799,598.7290039
not,1296.300049,7.2276502,0.543665,-0.0392397,-0.582905,0.401678,0.238022,0.213013,0.522411,0.343781,4.53861,5.75631,6.2096701,3.5602801,5.0162201,29.5296001,-1.71661,-11.3907003,-16.3104992,0.465393,-7.2381001,554.4650269
not,2815.850098,5.25069,-0.627306,0.418889,1.04619,0.556164,0.572912,0.623213,0.559039,0.577832,3.0724699,3.9144001,4.3334498,2.2853601,3.4014201,17.4654007,1.40198,-1.34113,-0.545776,0.846252,0.090332,708.9650269
not,324.5100098,7.1304402,0.250772,0.0850252,-0.165746,0.275332,0.308158,0.34818,0.375223,0.326723,2.87848,3.4570701,3.6018801,2.2451899,3.04565,13.5017004,-2.5058601,-8.7645302,-11.4358997,-0.258423,-5.7411699,649.6300049
not,5747.459961,5.1665902,0.292592,0.209173,-0.0834192,0.547851,0.622294,0.648467,0.542373,0.590246,3.8469801,5.1893301,5.6451001,2.7771599,4.3646402,18.8929996,4.3485098,11.7223997,16.1278992,1.48053,8.4198303,830.2750244
not,2588.879883,5.9131799,-1.00339,-1.05619,-0.0528004,0.516518,0.461654,0.4295,0.461806,0.46737,4.5271201,5.5423298,6.0644498,3.5014501,4.9088402,29.5856991,2.2627001,3.7005601,-0.510132,-1.5996701,0.963364,733.9249878
not,2566.780029,6.2328701,-0.167282,-0.265917,-0.0986353,0.542154,0.546703,0.542752,0.525909,0.53938,3.8361001,5.0752401,5.5661502,2.8185401,4.3240099,19.4678001,0.701782,6.9242601,10.3205004,-0.305237,4.4103198,707.440979
not,2547.610107,4.9807501,3.6795199,1.94663,-1.73289,0.501449,0.570384,0.56272,0.50178,0.534083,4.3305202,5.17167,5.32902,3.1106801,4.4854698,22.3983002,3.2128899,10.1388998,10.8726997,2.31512,6.6349201,612.7839966
not,860.0969849,7.9266701,-0.961567,-0.396831,0.564737,0.262217,0.433567,0.489006,0.185629,0.342604,2.1823299,2.6681499,2.80463,1.70669,2.34045,7.4044099,-3.68994,-2.7004399,-1.85864,-1.88062,-2.5324099,816.8640137
not,0,13.0529003,-4.8919301,0.264137,5.1560702,0.0988861,0.0739013,0.0793425,0.102514,0.0886609,2.62501,3.6337199,4.04954,2.0555699,3.09096,11.0591002,-10.0698996,-19.968399,-24.7819004,-4.9946899,-14.9537001,605.7390137
not,1655.479981,4.9116802,2.8431799,1.35098,-1.49221,0.772353,0.847452,0.868258,0.814763,0.825707,3.77724,5.1459098,5.5881801,2.5274701,4.2596998,12.4512997,11.3140001,19.4069996,25.0533009,5.04071,15.2038002,733.8909912
not,2763.659912,5.3287301,-0.376383,-0.0677159,0.308668,0.510568,0.5744,0.585689,0.491003,0.540415,4.7062001,5.15343,5.0187101,3.62253,4.6252198,30.2005997,8.01367,18.6061001,18.5200996,1.99103,11.7826996,803.4530029
not,1432.939941,6.87641,-0.376308,-0.015583,0.360725,0.336533,0.298416,0.291566,0.37755,0.326016,3.7377,4.4591098,4.6054502,2.74213,3.8861001,15.5677004,-2.9909699,-0.27356,1.4729,-1.26099,-0.763153,658.2659912
not,4451.009766,5.31284,0,-0.019588,-0.019588,0.531009,0.518468,0.513936,0.514678,0.519523,4.0301299,5.1577902,5.6801901,3.0895,4.4893999,23.9179001,1.2509201,6.9858398,9.1026001,-0.260498,4.2697101,806.2299805
not,2183.629883,6.50529,-0.250922,-0.10866,0.142263,0.819266,0.829582,0.817792,0.729829,0.799117,3.0702901,3.9818699,4.2104201,2.2086599,3.36781,12.6436996,6.6626601,14.4052,16.9431992,1.68536,9.9241199,681.8380127
not,1049.119995,5.8685799,0.250847,0.17762,-0.0732272,0.389693,0.275845,0.232248,0.529499,0.356821,3.22174,4.1631398,4.4360499,2.4561999,3.5692799,14.2742996,0.954468,0.0200195,-2.10516,0.451111,-0.169891,638.4879761
not,1870,7.2283602,0.208951,0.138329,-0.070622,0.930977,0.950958,0.960012,0.839881,0.920457,3.03479,4.7090602,5.2723899,1.43036,3.61165,3.7369101,5.0803199,17.7553997,24.5086994,0.929443,12.0684996,808.1259766
not,135.9819946,9.0543404,0.208951,0.0567486,-0.152203,0.354234,0.417212,0.428995,0.409636,0.40252,3.01683,4.0035701,4.42521,2.2772999,3.4307301,18.0613003,-6.0499902,-13.0207996,-14.7347002,-2.1491101,-8.9886503,583.2520142
not,6599.189941,6.1687102,-0.208801,0.233476,0.442277,0.460911,0.611485,0.672954,0.426209,0.54289,4.9594402,6.0194001,6.40657,3.6860499,5.2678599,29.4820995,-1.39856,5.4988999,10.9098997,-0.793518,3.5541699,999.9130249
not,273.7090149,6.8947701,2.8849299,-0.0317083,-2.91664,0.310481,0.223024,0.227496,0.388544,0.287386,3.33255,4.6357698,5.13836,2.60151,3.9270501,25.9325008,-7.9548998,-22.7488003,-28.0569,-1.70502,-15.1163998,710.6920166
not,1003.330017,6.5508199,-0.334412,-0.57973,-0.245318,0.503968,0.503435,0.484419,0.499011,0.497708,2.8072801,3.03879,3.0854299,2.2444601,2.7939899,12.0978003,-0.611938,0.711548,1.3659101,-0.558594,0.22673,822.6550293
not,327.9790039,7.0507002,-0.0416697,0.0563085,0.0979782,0.309788,0.330632,0.37896,0.38835,0.351932,3.19296,4.1875701,4.47227,2.45439,3.5768001,14.5763998,-6.1309199,-15.6875,-17.6037998,-1.2651401,-10.1717997,591.9219971
not,631.4749756,6.87356,-0.376233,-0.211599,0.164634,0.398298,0.378684,0.401674,0.38298,0.390409,3.24629,3.63674,3.61937,2.41377,3.2290399,13.9471998,-3.18536,-6.24158,-5.08038,-1.17987,-3.9217999,614.5780029
not,3110.75,5.4478502,1.6723599,0.111464,-1.5609,0.946315,0.973101,0.961501,0.865013,0.936482,2.74224,4.04143,4.2000098,1.78491,3.1921501,7.35992,9.2377901,22.5195999,28.0424004,3.2545199,15.7636003,697.4160156
not,1672.079956,9.3253899,-1.04513,-0.846241,0.198892,0.509944,0.659265,0.736193,0.416184,0.580397,2.20171,3.0915501,3.72979,1.58145,2.6511199,4.8906898,-1.9177901,2.14166,7.1052899,-1.26599,1.51579,928.9290161
not,668.0859985,6.34097,-0.54359,0.572159,1.11575,0.458162,0.472527,0.485325,0.483584,0.474899,3.10672,3.16133,3.30639,2.6959,3.06758,20.3117008,-1.05847,-3.7885699,-3.6076701,-0.0376587,-2.12309,805.1119995
not,1129.069946,7.0918899,-0.250998,0.0376979,0.288696,0.357636,0.210249,0.173671,0.421176,0.290683,3.77982,5.2582002,5.82022,2.7564099,4.4036598,19.2576008,-2.04742,-8.5078697,-12.6195002,-0.328674,-5.8758702,683.125
not,3479.370117,5.7329102,-0.209253,-0.102391,0.106861,0.643476,0.679019,0.672915,0.588888,0.646075,2.94296,3.8508999,4.1099901,2.16308,3.2667301,10.9933004,3.9621601,9.1929903,10.9561996,1.08582,6.2993002,876.7399902
not,4901.790039,10.0829,-0.669051,-1.23397,-0.564918,0.584425,0.624043,0.634931,0.584083,0.60687,3.30899,4.47156,4.9120698,2.3745401,3.7667899,12.8530998,-2.2249801,-2.3296499,0.170837,-0.746338,-1.28253,604.3850098
not,944.2089844,7.3095498,0.334488,0.132838,-0.201649,0.736899,0.888991,0.909159,0.543529,0.769645,2.7083399,3.8458099,4.4305201,1.90697,3.2229099,7.9985299,4.1967201,12.9962997,17.2327995,0.776001,8.8004799,865.3270264
not,0,9.0941601,-1.7979,-0.129349,1.66855,0.0451528,0.0731339,0.0836787,0.0684224,0.0675969,2.664,3.5120599,3.6432199,1.64519,2.8661201,3.6231,-7.7214398,-17.0282993,-20.093399,-2.8958099,-11.9348001,790.4140015
not,4973.290039,7.0988798,0.250621,-0.550023,-0.800644,0.597462,0.630805,0.636896,0.653315,0.629619,3.67061,5.1020899,5.5731702,2.6853099,4.2577901,16.5610008,2.2865601,9.24823,13.8549004,0.811523,6.5502901,822.7230225
not,4870.140137,5.6459298,0.376534,0.326233,-0.0503016,0.514584,0.507807,0.558116,0.526933,0.52686,3.9665699,5.7639098,6.4404202,2.77669,4.7368999,17.6338005,2.9901099,9.9757099,14.4108,0.683655,7.0150599,752.7210083
not,215.253006,5.1700902,0.292743,0.423229,0.130486,0.218303,0.175092,0.1825,0.28853,0.216106,3.0148101,4.0641699,4.41677,2.1272399,3.40575,9.6770897,-6.7764301,-17.7031994,-22.9946995,-1.61432,-12.2721996,696.4000244
not,19.3071995,8.5981903,-0.710947,-0.257646,0.4533,0.149236,0.377945,0.387591,0.204546,0.27983,0.679482,0.794191,0.780997,0.630082,0.721188,1.88579,-0.252258,-0.435608,-0.494995,-0.359619,-0.38562,595.9180298
not,2057.030029,7.3615499,-0.250998,-0.173217,0.0777808,0.503164,0.406206,0.370741,0.488671,0.442196,3.93347,5.2632499,5.59727,2.8174601,4.4028602,18.9326992,-0.576416,-1.16803,-2.5367401,-0.217041,-1.12456,731.6220093
not,1591.959961,6.9394498,-0.794437,-0.144232,0.650205,0.399905,0.324106,0.326437,0.457,0.376862,4.2569299,5.4082298,5.5454001,2.97455,4.5462799,20.6982002,-1.66547,-5.5714698,-6.3604102,-0.550232,-3.5369,585.723999
not,408.0249939,5.8315601,1.25431,-0.0348453,-1.28916,0.296464,0.230055,0.210787,0.474683,0.302997,2.9091499,3.6019599,3.87011,2.33955,3.1801901,14.7894001,-4.55267,-14.2180004,-17.2957001,0.144653,-8.9804201,633.1710205
not,1008.52002,4.4780102,0.585561,0.354878,-0.230683,0.595912,0.603577,0.61973,0.501908,0.580281,2.9766901,3.11918,3.1780801,2.53773,2.95292,18.8129005,5.3839698,7.2328501,6.0429101,1.5215501,5.04532,657.6229858
not,2399.860107,6.1433001,-0.208801,-0.130816,0.0779849,0.495549,0.454124,0.470669,0.544286,0.491157,3.6502099,5.2708802,5.6806402,2.4444001,4.2615299,14.4527998,-0.241028,-3.80652,-7.41223,-0.0513916,-2.87779,875.4190063
not,5936.740234,6.4953399,0.292743,0.158051,-0.134692,0.469893,0.583125,0.634813,0.500773,0.547151,4.7652502,6.2895098,6.7104101,3.3320799,5.2743101,24.3771992,-1.6897,-1.53229,0.505005,-0.214478,-0.732864,794.78302
not,659.7299805,7.6350698,0.0001507,0.0668562,0.0667055,0.427143,0.365335,0.392118,0.446376,0.407743,3.4352,4.8614702,5.4088998,2.44134,4.0367298,13.0583,-1.88818,-6.7543302,-9.1759005,-0.603333,-4.6054401,629.2769775
not,1518.719971,7.17698,0.125386,0.111211,-0.014175,0.454546,0.526108,0.524867,0.506711,0.503058,3.91995,4.7119999,4.6542802,2.80898,4.0237999,20.1382008,-1.6415401,-3.27777,-3.8394201,-0.474976,-2.30843,865.0219727
not,3872.060059,6.8011699,-0.12531,-0.0689439,0.0563665,0.466136,0.467388,0.498656,0.49938,0.48289,3.7736199,5.2866902,5.7544198,2.6256499,4.3600898,16.7185001,0.0582275,-1.47321,-1.8221999,0.0155029,-0.80542,908.8460083
not,471.2090149,6.1874599,0.0418957,0.392804,0.350908,0.263794,0.32717,0.309976,0.388406,0.322336,3.2356701,3.5910599,3.72012,2.5504999,3.2743399,17.1322994,-3.11273,-7.5228901,-9.7081299,-0.534363,-5.2195301,653.7960205
not,73.2229004,7.6800399,-0.54359,-0.0692692,0.474321,0.0398716,0.0434024,0.0534902,0.0695274,0.0515729,3.13341,4.2038398,4.1524,1.87477,3.34111,4.7533102,-9.3251305,-21.4134998,-23.5135994,-2.51074,-14.1906996,614.0700073
not,971.7449951,5.7726102,-0.250922,-0.0887796,0.162143,0.480294,0.481447,0.515388,0.479721,0.489213,3.5429499,3.9106801,3.97331,2.8427,3.56741,20.4755001,-0.461426,-1.5015301,-2.0507801,-0.245056,-1.0647,654.4390259
not,250.6349945,7.65589,-1.33825,-0.316259,1.0219899,0.233331,0.160107,0.151668,0.28205,0.206789,2.8199301,4.0223398,4.53266,2.1766601,3.3879001,9.6685896,-5.0943599,-14.2858,-19.1826992,-1.95306,-10.1289997,767.3170166
not,2386.669922,11.6133003,0.0837915,0.0283473,-0.0554442,0.488891,0.3985,0.400295,0.52381,0.452874,1.56486,2.10269,2.3269999,1.14776,1.78558,3.49384,-1.11499,-2.4489701,-2.5929,-0.184753,-1.5854,967.9769897
not,845.3510132,6.6984501,0.0420464,0.0619703,0.0199239,0.345669,0.250799,0.233919,0.510905,0.335323,3.1364601,4.1271601,4.3861399,2.2787199,3.48212,12.5116997,-0.61499,-3.0874,-4.1620498,0.133423,-1.93275,591.7180176
not,499.802002,5.3561702,-0.417827,0.18392,0.601747,0.342108,0.301199,0.268422,0.383416,0.323786,2.92594,3.5036399,3.7549801,2.45508,3.15991,15.8087997,-3.1131001,-8.2699003,-11.6253996,-0.508362,-5.8792,665.5479736
not,3163.620117,7.7728601,0.501694,0.238503,-0.263191,0.514088,0.52241,0.485094,0.541103,0.515674,3.9382,5.4271798,6.0044198,2.9063599,4.5690398,19.4759007,1.7715501,3.6268301,4.1355,0.908508,2.6106,805.9589844
