class,slp,sp21,sp11,sp7,rph21,rph11,rph7,diss21,diss11,diss7,slpmn21,slpmn11,slpmn7,sei,hli,asp_lin,sar,ssr21,ssr11,ssr7,crossc21,crossc11,crossc7,planc21,planc11,planc7,proc21,proc11,proc7,longc21,longc11,longc7,us_dist,state_dist,local_dist,strm_dist,strm_cost,us_cost,state_cost,local_cost,steve,dspm,drain
slopeD,29.3281002,1.94775,1.08081,0.584595,76.9317017,29.3946991,13.2532997,0.60512,0.617063,0.622478,21.3586006,24.7688007,26.8719006,29.3257999,0.056041,178.8439941,4.5880599,0.547135,0.563222,0.581479,0.0005974,0.000547,0.0009749,-0.0015121,-0.0011684,-0.0019166,0.0026289,0.0068061,0.0112366,0.0032678,0.0091625,0.0158686,760,6249.259766,120,101.9800034,2333.189941,4899.100098,12958.90039,2397.060059,4,3,2
slopeD,34.0990982,-0.540558,0.332855,0.246613,82.2198029,34.3218002,14.6257,0.399772,0.537628,0.540153,23.1124001,27.3903999,27.8075008,-33.8582001,0.060497,4.3548799,4.8305101,0.41681,0.522659,0.523345,-0.0003875,-0.0020694,-0.0059499,0.0009779,0.0039483,0.01108,-0.0046488,0.0037319,0.0059202,-0.0057857,0.0053708,0.0086575,264.196991,2669.030029,60,30,521.0250244,2591.179932,8085.27002,1114.75,1,3,2
slopeD,29.2199001,-3.0929,-1.18695,-0.650513,144.9440002,42.0696983,16.0337009,0.390698,0.415995,0.409703,29.1448002,30.7786007,30.1394005,24.7082996,0.0668665,146.852005,4.5832,0.459055,0.462464,0.453539,-0.0042329,-0.0053422,-0.0052653,0.0076136,0.009055,0.0090879,-0.0020521,-0.0049816,-0.0068754,-0.0030736,-0.0077972,-0.0106133,305.9410095,7532.399902,412.3110046,332.4150085,7732.890137,7421.02002,63960.60156,8934.450195,7,3,2
slopeD,32.8544998,0.174774,0.427521,0.267151,140.0209961,47.074501,20.1324005,0.498818,0.542749,0.534257,28.2497997,31.4659996,32.5709991,18.5685997,0.34969,125.3730011,4.76162,0.494931,0.527008,0.518948,-0.0022466,-0.0012899,5.23E-05,0.004209,0.0020994,-8.16E-05,-0.0009062,0.0019319,0.0033063,-0.0013198,0.0031235,0.0055394,4941.709961,4941.709961,339.4110107,304.1380005,4648.430176,11829,11829,4691.580078,4,3,2
slopeD,24.9888992,-0.541473,-0.0869446,0.0232544,54.5341988,18.6110992,8.6328497,0.466697,0.472944,0.489078,18.9169006,20.7196999,22.2957001,-7.9595299,0.863015,73.1531982,4.4131098,0.486141,0.478361,0.486965,-5.70E-05,-0.0018668,0.0009485,0.0001744,0.0048941,-0.0023003,-0.0006561,-0.0012065,8.80E-06,-0.0007638,-0.0014792,1.11E-05,12267,3139.629883,940.2130127,50.9902,773.3670044,24880.40039,32428.90039,6421.069824,1,7,2
slopeD,30.7938004,3.4870901,1.58972,0.659973,41.5750008,24.3852997,13.1829996,0.865032,0.802703,0.747207,17.3456993,20.9764004,24.6096001,-1.15002,0.811324,87.1407013,4.6564999,0.725127,0.709467,0.697613,-0.001615,-0.0052722,-0.0061421,0.0073204,0.0148331,0.0133588,0.0107232,0.0206863,0.0288071,0.0115154,0.0247277,0.0384086,1247.76001,6544.439941,313.8469849,208.8059998,4273.549805,7973.069824,13262.40039,5032.649902,3,3,2
slopeD,47.6096001,-4.7235699,-2.1519799,-1.25385,261.4769897,77.278801,31.6345997,0.512288,0.488182,0.484015,39.2131996,39.9221001,39.4261017,-29.9092999,0.122687,50.3809013,5.9331498,0.581262,0.546701,0.541324,-0.0158106,-0.0260323,-0.0303985,0.0223911,0.0338355,0.0384797,0.0033244,0.0033833,0.0034843,0.0060986,0.0067956,0.0072115,12389.2998,9042.459961,50,214.0090027,6834.149902,9329.889648,14544.90039,1752.430054,7,3,4
slopeD,24.6975994,2.8878801,1.5081199,0.972778,29.7234993,13.5396996,7.9950399,0.675297,0.707728,0.666172,15.2201004,16.7537003,20.4349995,20.3628006,0.543735,142.477005,4.40274,0.543275,0.582563,0.567553,0.0012805,0.0021942,0.0051514,-0.0050869,-0.0075992,-0.0143927,0.0022414,0.0082529,0.0109978,0.0024578,0.0093062,0.0131774,17565.90039,2560.959961,1001.849976,161.2449951,2113.110107,32797.69922,16330.2002,7509.240234,1,3,2
slopeD,34.0018005,0.620911,0.0726929,0.126831,64.4639969,22.2262993,11.7140999,0.497129,0.482858,0.522183,21.0303993,22.1763,24.4776993,19.2698002,0.0924295,127.0550003,4.8249798,0.477692,0.478713,0.511725,0.002734,0.0020979,-0.0023771,-0.0071267,-0.0051289,0.0052064,0.000559,-0.0012196,-0.0016551,0.0006868,-0.0015382,-0.0021987,20931.80078,2120,1300,85.4400024,1657.790039,20408.80078,6285.759766,5268.390137,4,3,2
slopeD,27.7203999,-1.00177,-0.749603,-0.400452,52.3093987,18.8626995,8.6936197,0.545019,0.493228,0.493248,18.3292007,21.3316002,22.8118,14.4934998,0.0902827,118.1949997,4.51861,0.58114,0.537953,0.528286,-0.0019425,-0.0071372,-0.0112701,0.005995,0.0191204,0.0280159,0.0023116,0.0009159,-0.0007522,0.002685,0.0011138,-0.0009419,490.4079895,5263.609863,420.118988,228.0350037,3533.76001,4701.970215,13733,4723.899902,2,3,2
slopeD,39.7434006,-0.449829,-0.239197,-0.102112,189.276001,57.5453987,24.3220997,0.48286,0.499983,0.522934,32.8182983,34.4616013,35.1987,39.6453018,0.304337,189.1269989,5.2021298,0.491281,0.507973,0.528113,0.0006837,-0.0022614,-0.0083555,-0.0010484,0.0033231,0.0120278,-0.0001155,-0.0007523,0.0011332,-0.0001965,-0.0013314,0.0020456,3123.860107,3123.860107,136.0149994,70.710701,2091.850098,22812,22812,2668.659912,3,6,2
slopeD,34.5728989,0.50528,-0.150909,-0.124695,128.7250061,40.0194016,17.6646004,0.597905,0.563438,0.547285,28.0499001,29.4759007,30.6763,-31.5412006,0.0677621,330.4200134,4.8578801,0.587376,0.569227,0.554858,0.0010139,-0.0025824,-0.0069797,-0.0019278,0.0045713,0.0118168,0.0028558,0.0033559,0.0034595,0.0041191,0.0050844,0.0054196,4233.060059,5481.089844,515.4609985,252.3890076,5732.700195,15053.59961,15053.59961,7186.359863,4,5,2
slopeD,17.9286003,3.39288,1.21399,0.591003,26.1977005,7.4582801,3.5641699,0.699735,0.686925,0.621207,17.8705006,15.0334997,15.2721004,15.5165997,0.287697,150.7480011,4.2041502,0.559374,0.582816,0.543711,0.0026712,0.0058036,0.007272,-0.0159546,-0.0286951,-0.0304856,0.0070531,0.0098805,0.0108631,0.0073517,0.0104929,0.0118033,9692,2451.060059,428.0190125,405.2160034,6853.450195,29734.30078,11929.7002,7379.319824,4,3,2
slopeD,39.4146996,-2.8904099,-0.748444,-0.246765,196.2169952,66.8752975,28.6452007,0.372022,0.449706,0.489786,32.1991997,35.9319992,37.6394997,29.1231003,0.312105,136.276001,5.1775198,0.429272,0.473981,0.502236,-0.0052826,-0.0087804,-0.0111484,0.0082642,0.0122802,0.0147053,-0.0032755,-0.003933,-0.0023724,-0.0054758,-0.0073067,-0.0046881,5528.160156,10623.2002,354.401001,50,1400.75,10720.7998,11165.7998,1930.819946,3,3,2
slopeD,26.8027992,-0.638245,-0.190857,-0.0439453,61.2748985,19.2947998,8.2630796,0.553348,0.527339,0.519457,20.1991005,21.6585007,22.2131996,16.8642006,0.286976,128.1679993,4.4814701,0.573128,0.53833,0.523458,-0.002571,-0.0052094,-0.0054868,0.0069892,0.0131356,0.0134496,0.0015348,0.0018309,0.0019803,0.0018567,0.0022794,0.0024947,11898.7002,7664,148.6609955,191.0500031,3498.439941,24149,30931.30078,2902.23999,3,3,2
slopeD,28.5660992,-1.38269,-1.64893,-1.06512,52.8813019,21.3512993,10.3161001,0.346418,0.268245,0.260881,20.2866001,21.0086002,22.7975998,1.41923,0.0784163,92.1425018,4.55443,0.394417,0.362009,0.347841,0.0085355,0.0066929,0.0044301,-0.0284862,-0.0177749,-0.0103469,-0.0014054,-0.0093366,-0.0199664,-0.0015989,-0.011391,-0.0257011,6215.220215,4215.140137,300,116.6190033,3302.830078,29323.09961,28528.5,3072.939941,1,3,2
slopeD,24.5326996,1.05725,0.941162,0.657166,55.8792,18.0415001,7.4833798,0.543407,0.600097,0.562591,19.4349995,21.2187996,21.3171997,9.7080498,0.622118,110.5559998,4.3969402,0.507935,0.54531,0.499363,-0.001771,0.0009298,0.0045151,0.0051505,-0.0024419,-0.0117625,0.0002186,0.001932,0.0037061,0.0002585,0.002367,0.0045547,11544.7002,1911.670044,957.5490112,340.1470032,5458.680176,29288.80078,11909.5,9057.169922,5,3,2
slopeD,20.1198997,2.95032,1.72009,0.95166,47.8322983,19.4619999,7.2503901,0.76251,0.767251,0.752623,16.6828995,19.9986992,20.3703995,-11.4937,0.129913,55.8306007,4.2599702,0.640818,0.662422,0.660519,0.0024553,-0.0006713,-0.0008027,-0.0080035,0.0018297,0.0021003,0.0045832,0.0112158,0.0206353,0.0052452,0.0135548,0.0253169,1119.459961,10216.2998,601.0819702,152.3150024,3765.52002,8292.759766,26599.69922,7037.459961,3,3,2
slopeD,35.132,-0.557068,0.194336,0.378479,88.3992004,36.8620987,16.9766998,0.402878,0.467654,0.507311,21.9477005,27.3409996,29.7222004,-6.5680499,0.113762,75.0266037,4.8909998,0.420131,0.458558,0.481966,0.0007924,-0.0001327,0.0007069,-0.0019115,0.000253,-0.0012245,-0.0024516,-0.0028412,-0.0019952,-0.00311,-0.0040911,-0.0030716,5225.649902,9313.419922,126.4909973,170,2673.659912,10107.59961,10552.59961,1958.069946,3,3,2
slopeD,33.8246994,3.81848,1.15527,0.50824,32.9942017,13.2835999,8.2074299,0.847592,0.734551,0.717546,20.4269009,18.8535004,20.0438004,-2.3801501,0.0670932,86.4190979,4.81496,0.692938,0.649019,0.66737,0.0017442,-0.0053502,-0.0130941,-0.0085481,0.0218089,0.0406135,0.013005,0.0223475,0.031186,0.0138256,0.0243949,0.0361728,8656.129883,2407.090088,810.5549927,50,1177.050049,21335.19922,11742.5,8672.959961,5,3,2
slopeD,34.7442017,-2.24878,-0.820557,-0.431641,126.4960022,42.1813011,19.0762997,0.399624,0.436855,0.455366,27.4631004,29.5510006,31.7724991,-33.3226013,0.0691075,343.8210144,4.8679299,0.45024,0.469027,0.479596,-0.002746,-0.0033522,-0.006538,0.005346,0.0059409,0.0107833,-0.003251,-0.0043747,-0.0037023,-0.0046191,-0.0066225,-0.0059212,19931.90039,1315.52002,818.8410034,509.6080017,8017.910156,18465,10117.7002,10117.7002,4,3,2
slopeD,41.6958008,-1.69434,-0.998352,-0.496033,221.9360046,70.5839005,32.4906998,0.456943,0.450106,0.479359,34.7911987,36.3521004,38.4833984,36.0876999,0.0620742,148.904007,5.3569999,0.486454,0.482216,0.503253,-0.0021491,-0.0065176,-0.0134782,0.0030667,0.0087811,0.0170048,-0.0008176,-0.0013978,-0.0018491,-0.0014887,-0.0026998,-0.0038418,10900.5,790,116.6190033,92.1953964,3086.639893,14545,5431.419922,3344.229981,4,3,2
slopeD,31.7215004,0.0411987,-0.338242,-0.127975,81.5893021,32.0610008,15.1660995,0.595105,0.528926,0.504149,21.3208008,25.8934994,28.4424,8.2495003,0.714318,103.4660034,4.7024798,0.593785,0.545378,0.512891,-0.0004539,-0.0053733,-0.0080252,0.0011069,0.0109655,0.0147893,0.0047585,0.0030646,0.0007046,0.0060079,0.0042323,0.0010377,9421.919922,3225.929932,468.7219849,60,1427.75,11153.7002,5715.560059,4018.120117,3,5,4
slopeD,37.7756996,-1.35721,-0.49942,-0.371552,145.2969971,48.9471016,22.4696999,0.416088,0.440918,0.485911,29.8276005,31.4169998,33.6338005,24.9652004,0.811504,131.1560059,5.0606399,0.445559,0.46007,0.506963,-0.0028418,0.0003977,-0.0026416,0.0051896,-0.0006475,0.0040042,-0.0027021,-0.0035854,-0.0011962,-0.0040045,-0.0057948,-0.0020567,11816.7002,8632.759766,190.2630005,130.3840027,2550.129883,21235.19922,21235.19922,2912.419922,4,3,2
slopeD,37.2215004,-1.17462,-0.469177,-0.155334,361.881012,95.0541992,33.0303993,0.448704,0.433482,0.45809,41.6525993,41.7821999,40.4650002,21.6523991,0.604856,123.7659988,5.02321,0.464709,0.445445,0.464897,0.0023664,0.0036882,0.0044901,-0.0026539,-0.004121,-0.0051973,-0.0015416,-0.0042573,-0.0051557,-0.0037074,-0.0102898,-0.0118987,4396.149902,5603.160156,544.5180054,392.04599,11802.7002,20294.09961,19499.40039,12035.5,5,6,2
slopeD,20.7392998,0.106812,-0.0131836,-0.0301514,71.3663025,20.3677006,7.9206901,0.529575,0.534,0.532839,21.9064999,22.2754993,22.4424992,14.2243996,0.232352,131.6040039,4.2771502,0.52639,0.534736,0.535563,-0.0011438,-0.0022795,-0.0040352,0.0028615,0.0055948,0.0098049,0.0007531,0.0018166,0.0027579,0.0009406,0.0022872,0.0034875,5180.779785,5180.779785,533.6669922,816.8839722,16918.80078,34935.60156,34935.60156,9819.530273,7,3,2
slopeD,31.7278996,-0.777344,-0.10968,0.282349,132.3150024,40.0266991,16.7821999,0.500972,0.505272,0.533889,28.5461998,29.8015995,30.2159004,15.4081001,0.785195,116.9349976,4.7028098,0.518239,0.509687,0.516106,-0.0019693,-0.0056037,-0.0090391,0.0036327,0.0097839,0.0154257,-0.0002029,-0.000619,-0.0017002,-0.0002986,-0.0009474,-0.0026472,970.2059937,7366.529785,386.3940125,493.9639893,7586.629883,16339.7002,69973.70313,6777.450195,1,5,2
slopeD,33.0192986,1.31503,0.542725,0.381012,62.5121002,22.8903008,11.3519001,0.602008,0.544349,0.580683,20.2332001,21.5592003,24.6480007,30.5687008,0.47453,158.8899994,4.7705002,0.558399,0.511778,0.549782,0.002353,0.0004047,-0.0017943,-0.0063086,-0.0009922,0.0038899,0.0028909,0.0024961,0.0066391,0.0035146,0.0031441,0.0088672,2376.929932,5625.120117,10,50,1364.140015,9095.240234,21723.30078,212.8179932,3,3,2
slopeD,24.2168999,2.44946,1.21707,0.63797,67.0654984,18.6105995,7.27672,0.537823,0.589568,0.580863,21.9258003,22.0130997,21.6968002,21.1629009,0.28417,156.1699982,4.3859701,0.459125,0.519121,0.521951,0.0067507,0.0091978,0.0118715,-0.0180268,-0.0234368,-0.0306527,-0.0003407,0.0025962,0.0061698,-0.0004148,0.0032185,0.0076087,9033.900391,9033.900391,393.572998,108.1669998,2049.699951,21013.5,21013.5,5568.209961,4,3,2
slopeD,42.6319008,-1.9045399,-0.862244,-0.476624,166.6999969,47.4799004,20.8225002,0.42832,0.461813,0.477966,31.6485996,32.1110001,32.9826012,5.8998098,0.385027,96.3962021,5.4368501,0.46471,0.492793,0.504141,-0.0010993,-0.0046985,-0.0091658,0.001815,0.0075987,0.0144913,-0.0017574,-0.0028077,-0.0018923,-0.0028083,-0.0045631,-0.0031348,12884.7998,7304.689941,630.7139893,145.602005,4150.160156,38146.80078,23058,7290.259766,5,6,2
slopeD,11.6494999,-0.921936,-0.274597,-0.100525,47.6769981,9.8082199,3.1562901,0.439613,0.465967,0.459076,18.8437996,17.2322006,15.1117001,-9.2119303,0.378762,318.4049988,4.0841298,0.472399,0.486957,0.473645,-0.0017284,-0.0038579,-0.0029123,0.0052338,0.0128902,0.0108451,-0.0014484,-0.0013194,-0.0024537,-0.0016917,-0.0015006,-0.0027239,2077.620117,2077.620117,72.1110001,78.1025009,1165.540039,25366,25366,1146.630005,3,5,2
slopeD,23.1324997,1.07104,0.334076,0.150879,28.9829006,9.9892101,4.7670698,0.56607,0.557904,0.53222,14.3929005,15.6576996,16.6917992,-1.04084,0.209238,87.2750015,4.34972,0.517012,0.531792,0.514222,0.0028608,0.0031768,0.003791,-0.0116912,-0.0118476,-0.0128661,0.0015419,0.0010921,0.0007725,0.0016824,0.0012119,0.0008752,12255,6805.669922,914.3850098,233.4519958,2773.820068,23029.69922,22718.59961,5317.850098,3,3,2
slopeD,24.3656998,-0.917786,-0.362671,-0.15564,83.0793991,25.2185001,10.2360001,0.515212,0.505894,0.506996,23.4216003,24.5359001,24.8757992,16.0428009,0.43089,131.102005,4.3911099,0.539526,0.523823,0.520009,-0.001705,-0.0050444,-0.0059629,0.0039449,0.0109911,0.0128598,0.0004075,0.0008792,0.0009704,0.0005268,0.0011711,0.0012996,15040.40039,2735.850098,756.6370239,434.1659851,9919.080078,48420.60156,29148.59961,13332.59961,4,3,2
slopeD,45.0253983,-2.6356201,-0.656128,0.129761,318.7359924,106.4260025,46.7518997,0.536473,0.540681,0.560633,39.7434998,43.1198997,44.2471008,5.1359601,0.974123,264.79599,5.6593599,0.573466,0.556647,0.555919,-0.0100519,-0.0249845,-0.0355631,0.0130024,0.0280292,0.0379419,0.0014648,0.0024113,0.0046611,0.0029581,0.0057968,0.0120011,6589.200195,3836.040039,150,212.6029968,6894.560059,44160.69922,36936.80078,3208.27002,3,3,2
slopeD,33.4146004,-1.03613,-1.07666,-0.394287,76.3066025,30.0580997,15.3493996,0.414606,0.377981,0.358428,22.1935997,24.6700993,27.1718006,-13.7727003,0.268882,294.8770142,4.7921,0.445305,0.431136,0.386111,0.0054842,0.0016842,0.0029938,-0.0139198,-0.0036251,-0.0057094,-0.0007296,-0.0062846,-0.0158434,-0.0009059,-0.0084254,-0.0228082,9289.349609,6916.540039,1718.170044,180,4325.27002,39017.39844,22299.5,15673.7002,1,3,2
slopeD,18.6247997,-0.335449,-0.0789795,-0.0227051,79.6278,17.6998997,5.7771301,0.598104,0.612266,0.618968,23.3976002,22.1168003,19.7366009,-14.6253004,0.713822,321.9159851,4.2210498,0.607355,0.616771,0.621288,-0.004068,-0.0096723,-0.0117602,0.0104008,0.0248658,0.0326543,0.0058812,0.0060046,0.0101342,0.0072811,0.0074177,0.0121685,1181.52002,1181.52002,120.8300018,92.1953964,2820.939941,8589.780273,8589.780273,3353.27002,8,6,2
slopeD,21.1210003,0.549561,0.459229,0.290405,65.6435013,21.2110996,8.4051199,0.56667,0.547276,0.533691,20.8834991,22.3936996,22.9675007,13.6945,0.137519,130.2669983,4.2880702,0.550924,0.521641,0.5081,-0.0030184,-0.0016821,0.0007236,0.0081606,0.0041396,-0.0017264,0.0035923,0.0034118,0.0034519,0.0043541,0.0042909,0.0044006,5234.140137,8309.240234,316.2279968,165.529007,3424.110107,29128.5,45168.19922,5408.069824,3,7,2
slopeD,48.2806015,-1.76996,-0.0935669,0.571899,291.7380066,91.7741013,42.1638985,0.461373,0.497468,0.5482,39.2069016,40.3277016,41.9729996,38.9819984,0.0820223,141.4380035,6.0106702,0.488605,0.500026,0.524516,-0.0054132,-0.0115111,-0.0166952,0.0067494,0.0136642,0.0183968,-0.0012113,-0.0015066,-0.0005667,-0.0025516,-0.0033681,-0.0013954,10825.90039,9453.55957,98.9949036,241.8679962,4785.25,6619.279785,11834.2998,4101.399902,7,3,4
slopeD,32.0186996,-0.771667,-0.348511,-0.13443,127.3939972,40.6264992,18.1770992,0.470238,0.51442,0.55488,28.6180992,29.531601,31.2117004,20.2348003,0.771974,129.2519989,4.71768,0.488435,0.529491,0.563321,0.0003217,-0.0049098,-0.0126525,-0.0006074,0.0088827,0.0215468,-0.0007384,0.0006927,0.0041478,-0.0010699,0.0010333,0.0064686,5510.330078,5510.330078,629.6820068,197.9900055,5666.629883,18264,18264,9284.400391,4,3,2
slopeD,33.7685013,-0.612732,0.0363159,0.0720825,124.9589996,45.1664009,19.8624001,0.499304,0.509738,0.519736,26.9241009,30.4661007,32.3023987,9.61726,0.186869,256.2279968,4.8118,0.513398,0.508303,0.515577,-0.0019333,-0.0041434,-0.0027601,0.0038657,0.0070585,0.0043712,0.0012082,0.0002746,0.001579,0.0016888,0.0004282,0.002612,17439.69922,568.8590088,53.8516006,162.7879944,3851.129883,34654.19922,5444.600098,1569.839966,3,3,2
slopeD,28.6072998,1.70276,0.372375,0.152466,73.0886993,28.9671001,12.5485001,0.644029,0.581937,0.553036,22.3227997,25.2196007,26.6760998,21.6905003,0.0600326,139.5839996,4.55621,0.592573,0.564786,0.541861,0.0033195,-8.72E-05,-0.0011107,-0.0089175,0.0001818,0.0021732,0.0057639,0.0050547,0.0063112,0.0070026,0.0068943,0.0089389,18841.30078,240.8320007,370,288.6170044,6470.25,33391.39844,5773.040039,6416.799805,3,3,2
slopeD,38.5796013,-2.51825,-0.598633,-0.120239,106.9140015,41.9962006,18.7327995,0.382597,0.417178,0.452602,25.2928009,29.6408997,31.5921993,29.7738991,0.772831,142.2149963,5.1167698,0.448268,0.44158,0.459842,-0.0044291,-0.0044477,-0.0009391,0.0096443,0.0078936,0.0015489,-0.0038884,-0.0062765,-0.0076919,-0.0051813,-0.0094916,-0.012302,27551.09961,4367.669922,36.0555,516.6240234,8999.839844,106503,29427.19922,1044.5,1,3,4
slopeD,28.6054993,1.29681,0.832703,0.35083,76.174202,24.8253994,11.0544004,0.591703,0.676154,0.6485,23.1282997,23.2689991,24.0165005,8.58568,0.0714292,107.6060028,4.5561399,0.55421,0.632589,0.620971,0.0002572,-0.0061735,-0.0062264,-0.0006185,0.0142099,0.0136129,0.0029123,0.0094913,0.0161609,0.0036995,0.0123015,0.021489,25857.80078,3467.060059,141.4210052,130.3840027,3115.189941,120875,40243.80078,3529.050049,2,3,2
slopeD,30.6644993,0.761047,0.0706787,-0.0979004,125.6800003,39.6553001,16.9409008,0.468769,0.510561,0.48829,27.1620998,29.3694,30.5676003,19.5034008,0.323128,237.0480042,4.65025,0.450715,0.507631,0.494646,0.0041973,0.0026795,0.0037316,-0.0083078,-0.0047274,-0.0063472,-0.0001847,0.001304,0.0016103,-0.0002597,0.0019804,0.0025135,1067.050049,2486.540039,1004.640015,92.1953964,2309.800049,16022.7998,21265.90039,12698.5,3,6,2
slopeD,37.3115997,0.839203,0.0681152,0.0278168,109.2200012,43.1123009,18.8633995,0.577625,0.533523,0.510101,22.6026993,29.6193008,31.2173004,-5.6138601,0.887643,80.7684021,5.0292301,0.550549,0.530717,0.50835,0.0007038,-0.0019998,-0.0025113,-0.0015621,0.003484,0.0040698,0.0030176,0.0029532,0.0022991,0.0039817,0.0045269,0.0037301,8586.620117,1064.709961,458.0390015,40,883.1389771,12610.2998,2949.26001,1733.880005,3,3,2
slopeD,24.7658997,0.14325,-0.0839233,-0.0003052,28.1594009,10.2112999,5.6340699,0.550918,0.524145,0.478092,14.1684999,14.7965002,17.2530003,10.8758001,0.703398,116.9889984,4.4051499,0.543737,0.531802,0.478131,-0.000229,-0.0003825,-0.0013002,0.0009055,0.0014,0.004139,0.0008489,0.000719,-0.0009374,0.0009316,0.000801,-0.0010795,803.242981,17070.30078,598.414978,360.5549927,8798.950195,14049.2998,67495.79688,13759.5,7,3,2
slopeD,27.4484005,6.8780499,3.12726,1.58087,65.5136032,19.1380005,7.9486098,0.94981,0.904256,0.854802,22.4913006,23.0841999,23.4200993,10.7728996,0.103657,113.2279968,4.5074201,0.729744,0.713382,0.708473,0.0008713,-2.63E-05,-0.0001574,-0.0027155,8.20E-05,0.0004628,0.0153306,0.028161,0.0415964,0.0177579,0.0326139,0.0490168,4245,4654.729981,53.8516006,210,6255.310059,16996.80078,24161.30078,305.4840088,5,6,2
slopeD,29.9521999,0.0657959,-0.150452,-0.0755615,70.365799,21.1410999,9.6929398,0.515171,0.504519,0.511344,21.7537003,22.1277008,23.5263996,-26.4615993,0.634069,31.2607002,4.61658,0.5131,0.51332,0.518066,3.53E-05,-0.0011099,-0.0043281,-9.00E-05,0.0027509,0.0100117,0.0011404,0.0014007,0.0011219,0.0014134,0.0017563,0.0014506,4431.810059,4837.080078,1062.829956,50,1077.98999,36223.69922,54949,10907,1,3,2
slopeD,27.5326996,-1.12448,-0.351654,-0.120514,67.4997025,27.1256008,12.5717001,0.449756,0.503516,0.509821,20.4533005,24.5559998,26.3500004,25.3530998,0.175395,204.6309967,4.51087,0.486877,0.521806,0.51963,-0.0013584,-0.0071337,-0.0094532,0.003648,0.0159233,0.0194589,-0.0007036,0.0008786,0.0020516,-0.0008548,0.001156,0.0028192,1709.420044,3914.790039,94.339798,100,1585.73999,4707.009766,5152.060059,1567.73999,3,3,2
slopeD,36.1366005,-0.654358,-0.200439,0.0501709,96.7333984,31.5321999,15.8381004,0.401673,0.42602,0.486703,24.1033993,26.0436993,28.3481998,-36.0372009,0.318459,356.053009,4.9528699,0.418922,0.435592,0.483304,0.0020796,0.0018431,-0.00307,-0.0046767,-0.0036826,0.0056196,-0.0044509,-0.003041,-0.0003646,-0.0058343,-0.0042524,-0.0005394,2350.530029,2208.570068,1025.910034,30,441.9490051,24454,10132.09961,7457.120117,4,3,2
slopeD,14.1801004,3.51349,1.49347,0.782654,18.8237991,5.63731,2.4614401,0.764885,0.765805,0.752701,16.2903996,14.0888004,13.5844002,-11.7603998,0.281531,329.6759949,4.12571,0.590669,0.626155,0.638021,0.0056691,0.0032577,0.0036999,-0.0500976,-0.0212974,-0.0206779,0.0056515,0.0112645,0.0172741,0.0057604,0.0116621,0.0181103,3013.73999,7536.160156,322.0249939,500.1000061,10362.2998,27809.5,64542,2193.709961,1,3,2
slopeD,31.7264996,0.127197,0.195923,0.195068,124.5670013,35.7725983,14.4406004,0.545748,0.570288,0.553089,28.0965004,28.3054008,28.5084,17.5067005,0.807992,121.3939972,4.7027402,0.542947,0.562007,0.539825,-0.0034032,-0.0061498,-0.00773,0.0063924,0.0114538,0.0141904,0.0012216,0.0044044,0.0046779,0.0017762,0.0064404,0.0069076,3053.600098,6596.970215,371.2139893,777.8170166,11004.09961,32674.5,32306.30078,4980.899902,7,3,2
slopeD,48.0131989,1.18951,0.473206,0.190308,115.0579987,44.5112,22.7040997,0.560119,0.584079,0.578272,25.3708992,29.1805992,32.4146996,-34.5390015,0.0761074,310.3399963,5.9794302,0.529687,0.565245,0.567593,0.0002555,0.0005919,-0.0032707,-0.0005317,-0.0010388,0.0050861,0.0009571,0.0039407,0.0065087,0.0013072,0.0060078,0.0109382,600,600,193.1320038,92.1953964,2773.139893,3420.040039,3420.040039,2985.330078,1,3,2
slopeD,34.4977989,0.165161,-0.276062,-0.19873,106.1110001,36.4749985,16.5904007,0.497563,0.507641,0.524341,25.2807007,28.3873005,30.0289001,32.4267006,0.0712548,201.8820038,4.8534999,0.493267,0.519393,0.536682,0.0021555,-9.62E-05,-0.0060802,-0.0046648,0.0001813,0.0108347,0.0009672,0.0006856,0.0008034,0.001293,0.0009944,0.0012114,3419.73999,3419.73999,319.5310059,84.8527985,1947.27002,26536.80078,26536.80078,6325.609863,3,3,2
slopeD,21.8973999,0.300415,0.103027,0.129456,48.8297997,15.9471998,7.0834999,0.523043,0.582198,0.587145,19.5956001,19.4305,20.6040993,17.7196999,0.0702767,144.1360016,4.3110299,0.512843,0.575507,0.573888,0.0024753,-0.0042283,-0.0085813,-0.0074012,0.012079,0.0230445,-3.78E-05,0.0034831,0.0063613,-4.44E-05,0.0041425,0.0077294,14694.2998,5295.620117,1077.030029,166.4329987,3381.870117,42505.80078,20687.40039,8846.919922,7,3,2
slopeD,33.4169006,-1.50098,-0.848206,-0.494263,96.223999,30.7334003,14.1971998,0.454463,0.483349,0.503297,24.8817005,26.5132999,27.809,-17.5230007,0.24781,301.9750061,4.7922301,0.495563,0.523057,0.537661,-0.0002794,-0.0060242,-0.0115114,0.0006117,0.0122388,0.0220263,-0.000676,-0.000436,0.0007127,-0.0008982,-0.0006038,0.0010238,10187.7002,11799.90039,80.6225967,183.576004,3019.159912,33005.89844,33005.89844,1629.099976,5,6,2
